,Unnamed: 0,categories_alias,categories_title,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,rating,location,coordinates,photos,hours
11,11,chiropractors,Chiropractors,my33znf0a5MHpl9vr79kWg,valley-chiropractic-and-wellness-spanish-fork,Valley Chiropractic & Wellness,https://s3-media3.fl.yelpcdn.com/bphoto/QZp7VxIrmYl-g-25LcavNQ/o.jpg,True,False,https://www.yelp.com/biz/valley-chiropractic-and-wellness-spanish-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18018949633,(801) 894-9633,1,5.0,"{'address1': '663 N Main St', 'address2': '', 'address3': '', 'city': 'Spanish Fork', 'zip_code': '84660', 'country': 'US', 'state': 'UT', 'display_address': ['663 N Main St', 'Spanish Fork, UT 84660'], 'cross_streets': ''}","{'latitude': 40.1184065, 'longitude': -111.6548994}","['https://s3-media3.fl.yelpcdn.com/bphoto/QZp7VxIrmYl-g-25LcavNQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/H0Szo7IGGAWYU4_9E9vDJA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/OcKo0XuoBDEi2xgk4COU4A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1230', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1230', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
12,12,chiropractors,Chiropractors,oz3rHkYJf8sO1vHvOmZ-qg,steve-baker-dc-provo,"Steve Baker, DC",https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg,True,False,https://www.yelp.com/biz/steve-baker-dc-provo?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,3,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5, Ste A', 'address3': '', 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5, Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pzvK-5LoLL94QR2AhXz8Hw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RVKC4IwQDi9qd0HT1g6rfQ/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
13,13,acupuncture,Acupuncture,oz3rHkYJf8sO1vHvOmZ-qg,steve-baker-dc-provo,"Steve Baker, DC",https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg,True,False,https://www.yelp.com/biz/steve-baker-dc-provo?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,3,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5, Ste A', 'address3': '', 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5, Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pzvK-5LoLL94QR2AhXz8Hw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RVKC4IwQDi9qd0HT1g6rfQ/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
14,14,massage_therapy,Massage Therapy,oz3rHkYJf8sO1vHvOmZ-qg,steve-baker-dc-provo,"Steve Baker, DC",https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg,True,False,https://www.yelp.com/biz/steve-baker-dc-provo?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,3,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5, Ste A', 'address3': '', 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5, Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/NWar5hCirmj46fh7dKVMyQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pzvK-5LoLL94QR2AhXz8Hw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RVKC4IwQDi9qd0HT1g6rfQ/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
15,15,medcenters,Medical Centers,PY5p2aM83gDbXdhuwYSN0w,hometown-chiropractic-salem-2,Hometown Chiropractic,https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg,True,False,https://www.yelp.com/biz/hometown-chiropractic-salem-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18015046370,(801) 504-6370,1,5.0,"{'address1': '567 N State Rd 198', 'address2': '', 'address3': None, 'city': 'Salem', 'zip_code': '84653', 'country': 'US', 'state': 'UT', 'display_address': ['567 N State Rd 198', 'Salem, UT 84653'], 'cross_streets': ''}","{'latitude': 40.063189, 'longitude': -111.6686025}","['https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/1tXmMlGpP1ivotgWnPUKFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Tdu0eUznF_Cwcg_Rcxh4_A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 0}, {'is_overnight': False, 'start': '0815', 'end': '1730', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}"
16,16,chiropractors,Chiropractors,PY5p2aM83gDbXdhuwYSN0w,hometown-chiropractic-salem-2,Hometown Chiropractic,https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg,True,False,https://www.yelp.com/biz/hometown-chiropractic-salem-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18015046370,(801) 504-6370,1,5.0,"{'address1': '567 N State Rd 198', 'address2': '', 'address3': None, 'city': 'Salem', 'zip_code': '84653', 'country': 'US', 'state': 'UT', 'display_address': ['567 N State Rd 198', 'Salem, UT 84653'], 'cross_streets': ''}","{'latitude': 40.063189, 'longitude': -111.6686025}","['https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/1tXmMlGpP1ivotgWnPUKFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Tdu0eUznF_Cwcg_Rcxh4_A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 0}, {'is_overnight': False, 'start': '0815', 'end': '1730', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}"
17,17,massage_therapy,Massage Therapy,PY5p2aM83gDbXdhuwYSN0w,hometown-chiropractic-salem-2,Hometown Chiropractic,https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg,True,False,https://www.yelp.com/biz/hometown-chiropractic-salem-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18015046370,(801) 504-6370,1,5.0,"{'address1': '567 N State Rd 198', 'address2': '', 'address3': None, 'city': 'Salem', 'zip_code': '84653', 'country': 'US', 'state': 'UT', 'display_address': ['567 N State Rd 198', 'Salem, UT 84653'], 'cross_streets': ''}","{'latitude': 40.063189, 'longitude': -111.6686025}","['https://s3-media3.fl.yelpcdn.com/bphoto/HAfgVll3iz7aIBN_OKS5_A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/1tXmMlGpP1ivotgWnPUKFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Tdu0eUznF_Cwcg_Rcxh4_A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 0}, {'is_overnight': False, 'start': '0815', 'end': '1730', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}"
18,18,chiropractors,Chiropractors,l81cE1E6i-WebSqcyd0B1g,axcess-accident-center-provo-provo-3,Axcess Accident Center- Provo,https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-provo-provo-3?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,5,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5 Ste A', 'address3': None, 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5 Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hnAfOC6YlAQZujAhQ4kHdA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/47ofYoX5rK9NG-eummWx5Q/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}"
19,19,acupuncture,Acupuncture,l81cE1E6i-WebSqcyd0B1g,axcess-accident-center-provo-provo-3,Axcess Accident Center- Provo,https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-provo-provo-3?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,5,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5 Ste A', 'address3': None, 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5 Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hnAfOC6YlAQZujAhQ4kHdA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/47ofYoX5rK9NG-eummWx5Q/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}"
20,20,massage_therapy,Massage Therapy,l81cE1E6i-WebSqcyd0B1g,axcess-accident-center-provo-provo-3,Axcess Accident Center- Provo,https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-provo-provo-3?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012100669,(801) 210-0669,5,5.0,"{'address1': '2230 N University Pkwy', 'address2': 'Bldg 5 Ste A', 'address3': None, 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Bldg 5 Ste A', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.26214, 'longitude': -111.66561}","['https://s3-media4.fl.yelpcdn.com/bphoto/vLAAZsJKPhFGQoSFyJ_EEg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hnAfOC6YlAQZujAhQ4kHdA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/47ofYoX5rK9NG-eummWx5Q/o.jpg']","{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}"
21,21,chiropractors,Chiropractors,xoVb9eWxNny5mJMvXTvtIg,chiropractic-care-and-massage-therapy-provo-3,Chiropractic Care & Massage Therapy,https://s3-media1.fl.yelpcdn.com/bphoto/1FZUWD3fyFjrSOCthCpxSA/o.jpg,False,False,https://www.yelp.com/biz/chiropractic-care-and-massage-therapy-provo-3?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18013770898,(801) 377-0898,1,5.0,"{'address1': '777 N 500th W', 'address2': 'Ste 205', 'address3': '', 'city': 'Provo', 'zip_code': '84601', 'country': 'US', 'state': 'UT', 'display_address': ['777 N 500th W', 'Ste 205', 'Provo, UT 84601'], 'cross_streets': ''}","{'latitude': 40.24381, 'longitude': -111.66741}",['https://s3-media1.fl.yelpcdn.com/bphoto/1FZUWD3fyFjrSOCthCpxSA/o.jpg'],"{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
22,22,massage_therapy,Massage Therapy,xoVb9eWxNny5mJMvXTvtIg,chiropractic-care-and-massage-therapy-provo-3,Chiropractic Care & Massage Therapy,https://s3-media1.fl.yelpcdn.com/bphoto/1FZUWD3fyFjrSOCthCpxSA/o.jpg,False,False,https://www.yelp.com/biz/chiropractic-care-and-massage-therapy-provo-3?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18013770898,(801) 377-0898,1,5.0,"{'address1': '777 N 500th W', 'address2': 'Ste 205', 'address3': '', 'city': 'Provo', 'zip_code': '84601', 'country': 'US', 'state': 'UT', 'display_address': ['777 N 500th W', 'Ste 205', 'Provo, UT 84601'], 'cross_streets': ''}","{'latitude': 40.24381, 'longitude': -111.66741}",['https://s3-media1.fl.yelpcdn.com/bphoto/1FZUWD3fyFjrSOCthCpxSA/o.jpg'],"{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
23,23,chiropractors,Chiropractors,JO0Sv1u7IQ1jc0MB46qqKw,align-rehabilitation-and-wellness-provo,Align Rehabilitation & Wellness,https://s3-media1.fl.yelpcdn.com/bphoto/UotrVwj46y6twtYnzEGkgw/o.jpg,True,False,https://www.yelp.com/biz/align-rehabilitation-and-wellness-provo?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18012359944,(801) 235-9944,3,4.5,"{'address1': '2230 N University Pkwy', 'address2': 'Ste 6B', 'address3': '', 'city': 'Provo', 'zip_code': '84604', 'country': 'US', 'state': 'UT', 'display_address': ['2230 N University Pkwy', 'Ste 6B', 'Provo, UT 84604'], 'cross_streets': ''}","{'latitude': 40.2614288, 'longitude': -111.6645737}","['https://s3-media1.fl.yelpcdn.com/bphoto/UotrVwj46y6twtYnzEGkgw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/HC19JM1TshHEJM9y05iAmg/o.jpg']","{'open': [{'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}"
24,24,acupuncture,Acupuncture,SVNXAL2uLExNAQP2gq7Ujg,mcclean-chiropractic-and-injury-rehabilitation-provo-2,McClean Chiropractic & Injury Rehabilitation,https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg,True,False,https://www.yelp.com/biz/mcclean-chiropractic-and-injury-rehabilitation-provo-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18013731035,(801) 373-1035,10,3.0,"{'address1': '385 N 500th W', 'address2': '', 'address3': '', 'city': 'Provo', 'zip_code': '84601', 'country': 'US', 'state': 'UT', 'display_address': ['385 N 500th W', 'Provo, UT 84601'], 'cross_streets': ''}","{'latitude': 40.23877, 'longitude': -111.66778}","['https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0X49Nc1yO9kP3dhr7icIlg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yNSQsHHmthEWsNlte5fP4A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
25,25,chiropractors,Chiropractors,SVNXAL2uLExNAQP2gq7Ujg,mcclean-chiropractic-and-injury-rehabilitation-provo-2,McClean Chiropractic & Injury Rehabilitation,https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg,True,False,https://www.yelp.com/biz/mcclean-chiropractic-and-injury-rehabilitation-provo-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18013731035,(801) 373-1035,10,3.0,"{'address1': '385 N 500th W', 'address2': '', 'address3': '', 'city': 'Provo', 'zip_code': '84601', 'country': 'US', 'state': 'UT', 'display_address': ['385 N 500th W', 'Provo, UT 84601'], 'cross_streets': ''}","{'latitude': 40.23877, 'longitude': -111.66778}","['https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0X49Nc1yO9kP3dhr7icIlg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yNSQsHHmthEWsNlte5fP4A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
26,26,massage_therapy,Massage Therapy,SVNXAL2uLExNAQP2gq7Ujg,mcclean-chiropractic-and-injury-rehabilitation-provo-2,McClean Chiropractic & Injury Rehabilitation,https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg,True,False,https://www.yelp.com/biz/mcclean-chiropractic-and-injury-rehabilitation-provo-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18013731035,(801) 373-1035,10,3.0,"{'address1': '385 N 500th W', 'address2': '', 'address3': '', 'city': 'Provo', 'zip_code': '84601', 'country': 'US', 'state': 'UT', 'display_address': ['385 N 500th W', 'Provo, UT 84601'], 'cross_streets': ''}","{'latitude': 40.23877, 'longitude': -111.66778}","['https://s3-media2.fl.yelpcdn.com/bphoto/LORhYq1VhPm_0Qpnih3kvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0X49Nc1yO9kP3dhr7icIlg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yNSQsHHmthEWsNlte5fP4A/o.jpg']","{'open': [{'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
27,27,chiropractors,Chiropractors,vv9QETtiLKOVPJxpuv5jtg,santaquin-chiropractic-santaquin-2,Santaquin Chiropractic,https://s3-media1.fl.yelpcdn.com/bphoto/210ywp0UfV_E3cukZW1u7A/o.jpg,True,False,https://www.yelp.com/biz/santaquin-chiropractic-santaquin-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,18016097291,(801) 609-7291,2,5.0,"{'address1': '27 W Main St', 'address2': None, 'address3': '', 'city': 'Santaquin', 'zip_code': '84655', 'country': 'US', 'state': 'UT', 'display_address': ['27 W Main St', 'Santaquin, UT 84655'], 'cross_streets': ''}","{'latitude': 39.97543, 'longitude': -111.78598}",['https://s3-media1.fl.yelpcdn.com/bphoto/210ywp0UfV_E3cukZW1u7A/o.jpg'],"{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}"
